User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
2307,4112.27,4,14.0,2,1,2,92,8,0,0
3564,49997.8,3,4.0,0,0,2,11,13,1,0
1656,4815.17,2,14.0,1,0,2,46,2,3,0
3660,3978.84,1,8.0,0,3,2,101,10,4,0
3211,3505.46,0,22.0,1,6,3,99,6,0,0
2909,305.99,0,22.0,0,0,4,109,10,0,0
4730,543.17,3,6.0,1,6,2,35,13,4,0
3046,3925.26,2,17.0,0,6,4,93,10,3,0
3111,49997.8,2,17.0,0,4,2,9,4,4,0
4162,149.03,4,20.0,2,1,2,85,9,4,0
2140,4554.25,3,22.0,0,0,1,55,2,1,0
2889,4454.57,0,18.0,2,0,3,20,8,3,0
1266,1096.33,0,13.0,0,5,0,118,7,0,0
2845,3902.13,3,18.0,0,1,1,42,4,0,0
2708,244.66,3,13.0,1,2,2,67,5,3,0
4630,1428.86,0,18.0,0,3,2,3,12,3,0
4211,3120.22,3,20.0,0,6,2,77,8,3,0
3293,3817.08,3,8.0,1,0,2,70,4,4,0
4732,56.94,2,9.0,0,2,2,39,11,3,0
4829,1634.41,3,4.0,1,0,3,101,11,4,0
3442,1075.66,0,22.0,0,2,3,71,11,3,0
2510,4993.91,1,20.0,2,2,4,20,2,1,0
1475,3356.56,0,19.0,1,5,3,32,7,3,0
4588,2031.33,2,2.0,0,0,2,91,6,3,0
1976,382.88,3,0.0,2,0,2,109,2,4,0
2207,2995.36,0,16.0,2,1,4,77,13,2,0
2043,3210.3,4,2.0,2,3,4,116,11,1,0
2960,4082.95,1,8.0,1,2,2,103,2,1,0
1557,1446.44,0,20.0,2,3,0,25,8,4,0
2017,4907.23,3,16.0,1,7,0,4,8,4,0
4595,2200.13,2,19.0,0,2,4,113,5,3,0
2605,1483.24,1,10.0,1,1,1,108,7,3,0
4600,1745.5,4,6.0,0,4,1,115,13,0,0
1882,2600.33,4,15.0,3,7,1,25,2,3,0
3194,4683.82,3,23.0,1,5,0,91,11,1,0
1665,3677.12,4,23.0,0,6,3,56,3,0,0
4375,2887.66,1,12.0,0,4,0,26,14,3,0
3667,818.24,4,6.0,1,1,2,74,14,1,0
2771,751.02,3,19.0,0,5,1,104,14,3,0
3867,2524.1000000000004,4,9.0,2,5,1,119,5,1,0
1863,3644.9,2,5.0,0,0,1,10,5,2,0
1581,3756.31,1,19.0,0,0,3,36,7,0,0
4070,1133.44,3,10.0,2,7,4,102,9,4,0
1694,505.0,3,2.0,1,2,4,58,8,0,0
4833,1925.38,2,10.0,2,0,0,52,8,1,1
2251,4591.27,3,17.0,2,7,4,42,14,0,0
4173,2729.11,0,20.0,1,1,2,4,9,1,0
2610,1603.9,3,8.0,2,6,3,60,5,4,0
4488,1621.57,4,0.0,1,7,3,90,13,4,0
2239,664.77,3,2.0,0,7,1,89,4,1,0
3454,2368.75,1,12.0,0,5,3,95,7,3,0
1398,3957.86,3,2.0,0,5,2,109,6,1,0
2946,4842.95,1,22.0,0,0,2,101,10,1,0
1714,2510.47,2,8.0,1,4,1,3,13,3,0
1703,840.24,0,10.0,1,4,4,60,12,1,0
3808,2524.1000000000004,4,20.0,1,7,1,99,2,1,0
3546,2524.1000000000004,0,12.0,2,5,3,110,6,1,0
4825,363.14,0,10.0,1,4,0,67,11,4,0
4536,4251.44,2,2.0,2,0,0,85,13,4,0
2714,4147.47,3,1.0,1,0,1,98,3,4,0
2972,2365.34,0,20.0,2,1,4,14,3,3,0
4021,2804.31,4,3.0,1,5,4,71,6,1,1
4802,3568.47,1,2.0,2,3,4,60,2,3,0
1081,3385.36,2,5.0,0,3,4,57,13,4,0
1603,87.6,2,3.0,0,1,3,89,14,4,0
2970,616.56,0,10.0,1,1,3,81,6,1,0
2710,817.14,3,5.0,0,1,3,58,9,3,0
3046,3779.6,0,13.0,1,0,1,112,13,3,0
4822,2203.22,1,12.0,0,3,4,103,9,4,0
3819,2729.79,0,1.0,2,3,1,68,13,2,0
1902,3864.57,3,5.0,2,2,0,7,11,1,0
1364,1708.21,2,10.0,2,1,4,97,8,1,0
1162,3745.71,4,14.0,0,2,4,44,4,4,0
4119,2214.28,2,2.0,2,7,2,113,6,3,0
3558,1889.02,3,2.0,1,7,2,50,14,0,0
4400,1668.52,2,3.0,1,0,0,83,8,4,0
2863,4824.9,0,12.0,1,1,3,20,5,4,1
1115,3861.01,0,18.0,1,3,1,21,10,3,0
3988,105.88,0,15.0,2,4,0,72,14,0,0
4920,4787.29,0,9.0,1,3,0,107,3,2,0
3384,3878.32,3,0.0,0,6,4,72,10,1,0
1880,750.13,1,0.0,2,3,0,71,2,1,0
3784,2524.1000000000004,0,7.0,0,4,1,39,13,3,0
4935,1544.43,2,11.0,1,3,4,71,5,1,0
1839,3122.79,3,1.0,2,7,4,96,14,3,0
3194,3084.65,3,4.0,1,6,4,58,11,4,0
4646,1382.87,4,22.0,1,4,0,106,7,4,0
4877,2231.15,0,10.0,0,4,3,54,2,4,0
2346,1063.39,2,18.0,1,0,2,71,1,3,0
3490,257.64,1,10.0,1,3,1,10,14,3,0
3884,2587.27,1,7.0,3,2,3,15,5,3,0
2036,1738.22,2,17.0,2,5,4,7,11,1,0
1942,2716.7,3,22.0,0,2,1,98,8,3,1
4565,4732.8,2,3.0,0,6,1,104,9,0,0
2724,721.13,4,19.0,1,3,2,116,14,2,0
3334,14.8,3,12.0,1,5,0,22,14,0,0
3767,389.01,4,3.0,1,6,1,101,14,0,0
2137,2316.23,1,14.0,3,3,2,88,6,1,0
3527,3536.13,0,8.0,1,3,3,25,4,3,0
1021,2524.1000000000004,4,19.0,2,7,4,1,7,4,0
4420,2477.0,2,3.0,3,1,3,62,1,4,0
2749,1773.05,0,5.0,0,1,3,70,12,3,0
1682,1553.32,1,10.0,3,5,1,108,6,1,0
4906,1884.55,2,3.0,2,6,4,52,14,1,0
4637,3060.12,4,12.0,1,1,4,33,4,4,1
3953,842.93,2,3.0,0,7,1,118,8,0,0
2833,3857.95,0,12.0,0,6,3,79,11,0,0
3367,2878.39,2,10.0,2,4,2,101,10,4,0
1125,1349.44,4,20.0,0,0,3,33,2,4,0
1276,2508.26,3,1.0,0,2,1,114,1,1,0
2999,4814.08,1,20.0,0,0,4,71,8,4,0
2227,107.36,1,20.0,1,3,0,78,5,4,0
3241,2524.1000000000004,0,20.0,2,2,4,48,14,1,0
4752,2244.66,2,9.0,1,2,4,67,4,0,0
4735,3194.01,2,10.0,0,7,4,72,11,4,0
4618,1065.08,4,0.0,0,7,2,101,10,1,0
1695,4657.36,1,13.0,0,6,3,13,5,0,0
2309,3214.65,1,20.0,0,6,2,21,13,4,0
1056,4387.77,0,7.0,2,1,0,116,3,0,0
4805,1649.94,1,11.0,1,6,1,87,9,4,0
4374,4145.62,4,2.0,0,2,0,100,13,1,1
4234,1894.2,4,20.0,0,3,1,22,4,0,0
1018,1267.5,1,4.0,1,0,3,21,13,1,0
4441,4558.72,0,9.0,0,5,2,102,8,0,0
3311,465.63,4,17.0,0,7,0,81,12,4,0
3841,4714.73,0,7.0,2,1,0,68,7,1,0
1112,2295.28,2,15.0,1,1,2,110,4,0,0
4559,4963.16,1,2.0,3,3,1,14,7,1,0
4398,2700.28,2,13.0,1,4,2,4,13,3,0
1541,3788.65,2,1.0,0,0,3,45,13,1,0
3694,40.32,1,10.0,1,0,2,22,1,3,0
1578,2485.85,2,6.0,0,6,0,56,6,4,0
2088,3688.58,1,3.0,1,2,2,60,13,0,0
4363,3915.22,0,5.0,1,4,2,5,14,0,0
1024,794.45,2,7.0,0,6,3,68,4,1,0
2572,2097.76,2,7.0,2,3,4,36,1,3,1
3048,2098.26,4,19.0,0,0,2,50,14,3,0
3958,522.69,2,2.0,1,7,4,53,10,3,0
2572,2218.01,3,9.0,1,7,3,33,4,2,0
1140,4036.43,2,12.0,2,2,4,58,14,0,0
2767,1504.4,2,13.0,0,7,2,111,13,1,0
1647,2165.71,4,2.0,1,0,2,43,9,1,0
4972,4804.99,3,12.0,2,6,4,115,1,0,0
3235,163.38,0,16.0,1,3,0,59,13,4,0
4199,2959.65,1,18.0,1,3,4,111,3,1,0
1200,3718.46,2,18.0,0,1,1,91,5,4,0
4198,3805.61,0,9.0,0,5,2,117,1,1,0
1256,3581.11,0,10.0,0,2,2,112,9,3,0
4747,3633.62,1,21.0,1,2,2,86,3,4,0
1546,299.77,1,14.0,2,2,3,78,11,4,0
3241,2673.01,0,3.0,1,6,0,29,1,2,0
3750,3915.93,3,18.0,0,2,3,38,6,4,0
4175,474.85,4,23.0,2,6,3,96,3,1,0
4606,65.19,0,8.0,0,5,1,22,14,1,0
4336,4073.74,1,3.0,1,2,3,6,3,4,0
1801,3562.91,4,4.0,2,7,1,18,3,1,0
1941,2063.97,1,4.0,1,0,1,75,8,0,0
4455,4702.28,0,5.0,1,7,4,61,11,4,0
4331,3834.16,4,8.0,1,0,3,55,14,4,0
1413,4839.47,1,23.0,2,5,4,68,14,1,0
3014,4646.93,1,12.0,0,2,1,104,3,4,0
2381,2409.06,3,20.0,1,6,4,17,4,1,0
2098,3774.77,1,9.0,2,7,3,49,13,4,0
4426,3347.61,2,22.0,2,6,2,111,4,3,0
4655,4058.17,0,17.0,1,2,2,58,12,4,0
4842,3939.5,2,5.0,1,7,0,44,6,3,0
1909,770.39,0,0.0,0,3,2,64,14,3,0
1187,1172.51,3,13.0,3,6,1,96,11,2,0
4756,1332.33,0,9.0,0,1,2,99,9,1,0
3015,4093.4,3,0.0,1,6,3,35,7,4,0
2313,4054.65,4,16.0,1,0,0,117,1,3,0
3092,2479.2,2,17.0,2,4,3,52,2,0,1
4644,2906.26,2,12.0,0,0,1,6,12,4,0
3130,4135.48,3,12.0,1,4,0,7,8,4,0
2146,1566.41,2,12.0,0,6,0,104,10,1,0
1357,255.64,2,17.0,2,4,3,23,7,4,0
2551,2415.57,3,5.0,0,3,0,72,14,1,0
2089,4569.02,3,0.0,1,2,1,8,4,1,0
3983,3953.39,1,15.0,2,5,2,58,3,3,0
2680,1836.25,2,8.0,1,3,1,44,7,1,0
3422,2524.1000000000004,2,23.0,2,0,4,97,11,2,0
1161,3186.41,4,8.0,2,5,0,91,3,4,0
4817,4173.28,2,10.0,2,0,4,86,12,1,0
4451,3326.42,3,12.0,1,3,3,4,12,4,0
4727,2128.25,0,12.0,2,4,1,44,6,0,0
4429,621.15,1,9.0,0,4,2,41,13,1,0
4259,4554.32,3,12.0,3,0,1,119,13,3,0
3369,1383.41,0,22.0,2,2,3,108,2,4,0
1449,1125.31,2,6.0,2,3,3,119,7,1,0
2497,4080.8,3,11.0,0,7,3,8,7,1,0
2036,4906.19,2,6.0,0,0,3,25,5,1,0
3231,3302.5,4,6.0,0,5,3,107,3,3,0
3158,3125.93,4,2.0,1,1,0,89,8,1,0
2950,1600.56,1,7.0,0,4,2,103,8,1,0
3555,106.97,0,15.0,0,6,3,99,3,0,0
2313,963.03,3,5.0,2,2,0,37,11,1,0
3342,2924.23,1,0.0,1,6,2,103,7,3,0
4522,760.83,2,0.0,2,0,2,62,14,3,0
3951,4419.76,3,16.0,0,1,4,49,7,4,0
2238,944.78,3,8.0,1,0,0,82,2,3,0
1973,2612.91,2,8.0,1,1,0,101,12,3,0
1631,2562.51,1,23.0,2,7,4,98,2,4,0
4965,3021.71,1,23.0,0,0,2,36,13,0,0
2590,1640.53,4,4.0,1,3,1,12,12,0,0
2050,4368.3,3,20.0,1,3,4,89,2,4,0
4701,2524.1000000000004,1,20.0,1,2,0,43,13,1,0
3780,3502.27,3,5.0,2,5,0,41,5,4,0
4302,2524.1000000000004,4,3.0,1,0,2,8,10,4,1
2588,590.19,0,4.0,0,5,0,23,1,3,1
4878,3115.08,0,7.0,2,6,2,51,12,0,0
3368,2755.76,4,2.0,0,6,0,104,7,0,0
3960,4493.53,3,1.0,1,6,2,58,11,3,0
4304,4404.98,1,23.0,0,6,2,65,1,0,0
2693,759.02,1,8.0,0,0,1,65,12,3,0
1436,413.02,2,21.0,1,0,4,90,5,3,0
3828,1476.49,1,21.0,2,0,4,36,9,1,0
2556,4933.13,3,2.0,0,4,3,27,9,1,0
4474,112.76,3,20.0,0,0,4,62,6,3,1
2076,3366.1,4,9.0,0,1,0,17,2,3,0
4858,3044.53,2,20.0,2,3,4,22,3,0,0
4384,3234.66,1,22.0,1,7,2,76,11,0,0
2304,2524.1000000000004,3,21.0,1,2,2,15,8,1,0
3773,1137.45,3,15.0,2,1,3,8,14,0,0
3078,2156.06,0,13.0,1,7,0,72,7,4,0
3384,483.81,3,5.0,1,0,0,58,2,4,0
1182,377.69,2,19.0,2,0,2,110,8,0,0
4094,446.36,1,21.0,2,3,3,40,14,1,0
3591,2867.03,0,15.0,2,6,0,68,6,3,0
2469,1991.72,3,18.0,0,6,4,18,12,0,0
4145,1471.62,2,8.0,3,4,1,59,9,1,0
4081,1582.52,4,22.0,0,5,1,48,4,0,0
4555,1040.38,1,10.0,2,3,2,105,7,1,0
2479,2060.47,4,4.0,1,0,4,102,11,3,0
2589,1019.28,2,15.0,2,3,0,115,10,4,0
2587,3491.74,4,3.0,1,4,2,5,3,4,0
1659,624.04,1,6.0,2,1,3,21,9,4,0
1159,4741.47,2,21.0,2,5,3,119,14,0,0
4953,453.65,3,12.0,1,0,3,81,6,1,0
4085,4717.59,4,14.0,2,5,3,3,1,0,0
4249,4167.31,0,3.0,0,5,1,90,3,0,0
3459,3405.16,4,2.0,1,0,4,59,6,4,0
4949,4561.95,2,17.0,1,2,1,72,3,4,0
2011,700.4,0,4.0,0,6,0,94,4,2,0
1052,885.69,2,23.0,0,0,3,103,9,1,0
3455,1264.5,2,12.0,2,1,2,65,14,1,0
3894,1227.83,0,0.0,0,5,4,110,14,0,0
2045,1557.69,2,19.0,0,1,4,28,5,3,1
2053,2524.1000000000004,0,18.0,2,4,2,38,3,0,0
3750,145.72,3,14.0,0,3,3,37,14,1,0
3307,1914.45,2,7.0,1,3,0,30,13,0,0
2228,1235.69,3,14.0,1,7,3,110,2,3,1
4130,3035.12,1,16.0,1,6,4,81,12,3,0
2494,4925.92,4,4.0,3,4,0,33,12,1,0
3823,2590.68,3,21.0,0,7,2,81,5,1,0
2489,2524.1000000000004,4,7.0,0,3,4,68,10,3,0
2035,1844.38,0,1.0,1,7,0,71,8,1,0
4702,3925.82,1,0.0,0,7,3,35,4,4,0
2950,364.54,0,6.0,2,7,2,84,4,4,0
4361,4799.05,2,11.0,1,1,3,38,7,0,0
1849,2092.5,4,13.0,0,5,2,19,5,4,0
4831,1571.94,0,22.0,0,1,4,55,11,4,1
1353,4870.47,4,14.0,2,1,4,98,12,4,0
4710,49997.8,2,12.0,2,4,2,100,2,3,0
2098,3211.46,2,7.0,2,1,0,47,13,1,1
3920,97.44,4,21.0,0,1,1,14,11,0,0
2739,3743.93,1,10.0,0,1,4,111,1,2,0
4632,1681.11,4,19.0,2,2,4,117,11,4,0
4662,1944.46,4,23.0,1,0,3,59,3,4,0
2464,797.92,0,8.0,0,0,2,46,13,4,0
1990,2619.67,4,23.0,2,5,4,69,6,4,0
2264,3724.04,1,19.0,1,0,3,40,6,4,0
4065,1368.69,1,5.0,2,3,1,28,7,0,0
2884,4693.97,4,14.0,0,1,3,114,5,0,0
4225,977.71,3,19.0,0,6,2,65,12,3,0
2809,335.98,4,13.0,1,5,4,115,12,0,0
4167,3223.6,0,4.0,1,5,2,54,6,1,0
4797,4247.35,3,0.0,0,2,0,95,9,4,0
3341,4765.9,2,20.0,0,0,3,118,9,0,0
3256,3837.02,2,16.0,2,6,1,21,10,3,0
4414,1002.25,3,15.0,2,4,1,113,6,3,0
2111,4888.42,4,12.0,2,0,2,22,10,4,0
1817,4597.58,2,20.0,0,1,2,74,10,4,0
2799,820.02,0,10.0,0,1,2,20,6,3,0
2960,2796.14,2,0.0,0,6,1,91,11,3,0
3437,2779.81,0,12.0,1,2,3,4,6,0,0
3372,2215.46,3,12.0,1,2,2,20,1,3,0
3987,4921.49,0,12.0,2,3,3,99,11,1,0
1888,302.81,1,0.0,3,2,2,28,4,4,0
2855,3137.91,1,22.0,0,0,2,82,13,3,0
2180,1030.49,1,9.0,0,0,1,11,10,4,0
1667,2639.02,1,5.0,0,7,1,81,9,1,0
4722,3899.81,3,1.0,1,3,3,37,3,0,0
1632,1237.4,0,5.0,1,5,2,9,7,4,0
3624,1969.83,4,0.0,2,2,3,1,11,3,0
2642,4754.09,1,23.0,3,4,4,11,6,4,0
4730,3808.6,1,13.0,3,3,1,61,7,0,0
1136,2865.75,2,20.0,2,7,1,32,6,1,0
2946,1113.88,1,6.0,0,7,0,38,6,4,0
2697,2129.4,4,9.0,0,0,1,51,10,4,0
1427,3871.44,4,9.0,0,3,2,46,7,4,0
2475,4103.61,2,17.0,2,0,0,74,13,4,0
3659,1226.81,3,6.0,1,0,4,54,8,4,0
4921,3311.99,3,8.0,2,7,3,104,2,1,0
3958,479.54,0,5.0,0,6,2,80,12,0,0
1818,120.95,4,3.0,2,0,0,71,4,1,0
3188,2745.63,4,17.0,2,0,0,69,14,0,0
2106,1125.78,1,8.0,2,2,4,89,14,0,0
3224,2524.1000000000004,1,0.0,0,2,3,105,4,4,0
1197,3650.49,1,5.0,1,6,2,77,1,1,0
3671,2492.38,0,12.0,1,7,0,73,9,0,0
4639,3982.4,4,20.0,1,0,1,5,11,0,0
2995,3321.4,1,3.0,1,7,0,78,2,1,0
3738,3650.38,1,7.0,2,6,4,19,5,3,1
4492,1540.27,4,15.0,2,0,3,86,13,4,0
3448,1320.06,1,8.0,2,7,3,40,11,0,0
4769,3006.37,2,12.0,2,3,2,102,4,4,0
1470,1004.41,2,13.0,2,3,4,4,7,1,0
3265,4077.98,3,8.0,2,5,2,84,9,3,0
2948,2616.99,4,3.0,0,5,4,52,3,0,0
1928,1138.81,2,15.0,1,6,4,89,8,2,0
4899,3127.72,4,11.0,0,1,2,37,3,3,0
3010,4725.45,0,14.0,0,5,2,61,13,0,0
4800,415.06,4,19.0,0,4,3,36,12,0,0
3679,551.18,3,21.0,1,4,2,20,6,1,0
3998,4219.98,3,16.0,0,5,0,105,8,0,0
1905,552.42,0,9.0,0,0,1,1,1,0,0
3222,201.68,4,17.0,0,6,1,88,14,4,0
1022,1742.91,4,10.0,2,3,0,64,2,1,0
4796,2336.2,2,23.0,0,5,0,61,5,3,0
4988,2849.37,2,4.0,1,6,2,96,1,3,0
1234,2538.96,3,4.0,1,5,0,39,1,1,0
4084,4566.36,4,10.0,1,6,2,35,9,1,0
2124,3844.5,1,7.0,0,7,3,13,6,3,0
1928,2524.1000000000004,2,12.0,0,1,4,93,5,3,1
4607,2384.89,4,21.0,0,5,3,10,11,0,0
4947,426.23,0,0.0,1,3,1,107,7,0,0
1522,4777.88,2,7.0,2,4,1,30,4,4,0
2808,25.55,3,6.0,2,0,2,64,3,1,0
4523,3881.6,3,0.0,2,2,0,10,5,0,1
1430,161.25,3,17.0,1,4,0,99,12,0,0
1792,3807.26,3,4.0,0,5,1,97,12,4,0
2629,4690.01,4,16.0,2,1,0,81,9,0,0
2736,1949.36,4,23.0,1,7,1,32,2,4,0
1532,1208.62,2,11.0,2,5,0,87,8,3,0
4923,1135.26,1,13.0,0,7,3,113,8,1,0
4026,2461.13,3,12.0,2,4,1,78,9,0,0
2746,858.58,1,18.0,2,5,4,77,11,0,0
2675,3366.25,3,9.0,0,7,2,1,13,0,0
2316,1844.92,2,1.0,1,2,2,13,6,1,0
3857,1618.93,0,21.0,1,7,2,39,7,3,0
1912,2309.12,3,21.0,2,3,4,64,7,4,0
2124,2715.22,0,4.0,0,5,0,48,4,4,0
2525,713.94,3,0.0,1,7,2,72,3,1,0
2327,3540.28,1,16.0,2,1,1,45,10,4,0
3918,4415.32,3,20.0,0,4,3,72,12,1,0
3587,1393.54,1,2.0,0,1,3,106,1,4,0
2023,906.05,0,23.0,0,5,3,10,8,1,0
2576,3803.72,4,22.0,2,5,1,70,3,1,0
2378,921.79,0,23.0,0,7,3,12,2,4,0
4374,2524.1000000000004,4,19.0,1,6,2,77,13,1,0
2519,3098.12,2,22.0,1,6,0,15,3,4,0
2681,1202.56,2,1.0,1,2,2,92,6,0,0
4839,863.19,2,1.0,0,0,3,26,4,0,1
2997,4908.11,2,0.0,0,3,2,5,14,0,0
1226,1462.87,3,22.0,1,4,4,54,7,0,0
2259,4517.7,0,0.0,2,0,4,84,14,0,0
1872,895.2,1,15.0,0,2,3,44,9,3,0
1891,4095.79,3,12.0,1,4,3,45,11,4,0
2478,2512.58,3,20.0,2,7,4,13,14,3,0
2036,397.58,2,20.0,2,2,2,119,6,4,0
3257,3669.36,3,14.0,2,3,4,10,2,0,0
3788,4460.91,1,20.0,0,5,1,20,4,2,0
1396,819.27,0,18.0,1,1,1,49,4,1,0
2123,3629.32,2,1.0,1,6,2,67,4,4,0
3078,2228.04,2,3.0,0,3,4,119,3,4,0
3945,3770.58,1,10.0,0,5,2,107,4,4,0
4599,3571.07,3,9.0,1,1,2,86,9,4,0
1648,137.87,1,17.0,1,0,1,45,2,4,0
1328,897.71,4,10.0,1,5,1,6,1,0,0
4237,2357.78,0,6.0,3,0,2,68,6,2,0
2482,4668.3,0,12.0,0,3,2,110,10,0,0
4893,1713.66,1,2.0,0,2,4,59,14,0,0
1951,3146.22,0,12.0,1,2,1,94,7,1,0
3005,65.36,0,2.0,0,5,1,80,11,1,0
3016,3557.08,3,0.0,0,4,1,78,11,3,0
4171,3017.33,2,15.0,0,7,2,82,13,0,1
3668,3578.4,2,6.0,2,1,3,45,11,1,0
2878,4523.78,2,10.0,0,4,4,44,8,2,0
2196,736.76,1,4.0,0,7,0,27,1,3,0
2772,1311.64,1,22.0,0,7,1,6,7,1,0
1161,4978.93,2,2.0,1,2,1,6,3,3,0
4976,785.64,4,1.0,1,6,3,92,12,1,0
2751,3604.53,4,16.0,3,6,2,17,14,3,0
1775,3626.75,3,21.0,1,6,3,109,12,4,0
4334,3416.55,1,10.0,1,2,0,8,1,3,0
2827,1141.07,2,16.0,0,3,1,44,12,1,0
3321,1079.59,4,14.0,1,5,1,86,10,3,0
4074,3333.37,2,21.0,0,6,2,37,7,4,0
2051,935.32,0,18.0,1,2,2,3,13,4,0
3373,3309.51,4,18.0,1,6,2,12,7,0,0
1939,2465.18,2,5.0,2,4,0,113,11,4,0
4220,1936.21,1,8.0,1,5,2,96,4,1,0
1539,1504.66,1,4.0,0,7,2,79,1,3,0
3535,4738.15,0,8.0,0,6,0,45,1,1,1
1821,2542.93,0,4.0,0,0,4,103,9,3,0
2461,2808.45,3,18.0,2,2,3,38,7,0,0
2088,4746.53,2,21.0,0,5,0,109,2,4,0
1355,3271.12,4,6.0,0,6,3,40,3,1,0
4604,4789.48,4,7.0,0,1,4,98,7,4,0
4323,2524.1000000000004,4,7.0,0,4,4,69,4,3,0
1234,4233.96,3,21.0,2,1,1,41,5,4,0
3274,1680.4,2,20.0,1,1,4,64,3,0,0
2548,4053.39,0,9.0,3,3,1,76,10,3,0
4384,4278.9,3,3.0,0,0,1,8,14,4,0
3096,1361.08,0,10.0,1,2,4,17,9,3,0
1117,2047.11,3,10.0,2,5,3,50,2,4,0
3101,3631.44,3,12.0,0,7,0,30,7,1,0
2673,499.78,4,19.0,1,4,2,115,10,4,0
3612,3778.89,3,11.0,0,2,4,19,3,0,0
2067,556.81,4,7.0,0,3,4,60,13,1,0
4886,4572.71,4,13.0,0,0,2,51,14,4,0
3100,1385.31,4,12.0,1,3,2,95,9,4,0
4657,2880.12,1,22.0,0,3,2,16,12,3,0
1557,2524.1000000000004,4,12.0,0,7,2,41,10,4,0
4596,1351.12,2,3.0,2,0,4,20,12,4,0
4748,2022.76,2,5.0,0,4,0,84,12,0,0
4173,2437.81,3,22.0,0,2,2,45,14,0,0
2815,2524.1000000000004,0,5.0,2,2,3,29,14,3,0
4841,4443.84,2,23.0,1,1,2,9,14,3,0
3005,2524.1000000000004,0,9.0,0,1,2,35,13,0,0
4920,2524.1000000000004,4,2.0,2,1,4,48,10,4,1
3915,2355.54,0,9.0,1,7,4,36,2,3,0
1397,2621.78,4,17.0,2,2,3,36,14,4,0
4209,1045.29,1,13.0,1,5,2,71,9,3,0
1674,3038.8,3,4.0,1,3,1,98,1,3,0
4992,2688.47,0,6.0,3,4,2,60,13,0,0
1386,825.36,0,14.0,0,2,1,51,14,4,0
3158,1194.4,0,3.0,0,3,1,58,4,3,0
3661,339.18,3,3.0,2,5,0,91,4,0,0
3064,336.09,1,12.0,2,5,0,6,8,0,0
4851,73.81,3,17.0,1,1,4,114,5,4,0
4253,1106.27,2,5.0,0,2,2,9,1,2,0
1883,3399.91,3,16.0,2,2,2,75,13,1,0
4607,1584.5,2,21.0,2,6,2,38,10,1,0
1540,1716.96,0,19.0,1,5,2,86,7,0,0
1170,663.87,1,13.0,0,5,4,40,13,4,0
3456,2879.48,4,5.0,0,4,1,43,10,4,0
1739,1714.01,1,6.0,2,0,1,35,13,4,0
2401,3383.2,2,22.0,3,7,0,119,5,1,0
4259,3708.59,1,8.0,1,0,0,42,10,4,0
3905,2925.54,0,15.0,0,7,0,52,1,2,0
3277,1383.97,3,0.0,2,0,0,42,4,4,0
4904,2545.5,2,11.0,0,1,0,82,10,3,0
4923,1263.39,2,18.0,1,3,1,97,1,0,0
1118,4515.05,2,3.0,0,6,3,14,12,3,0
4227,3833.1,0,22.0,0,5,4,76,4,0,1
3831,2467.56,1,13.0,0,2,2,119,5,1,0
4758,2524.1000000000004,2,3.0,2,7,2,45,12,0,0
3512,2736.04,4,10.0,1,3,2,30,6,0,0
3151,1646.03,2,23.0,3,3,3,10,5,3,0
4675,481.86,1,1.0,0,0,0,22,7,4,0
3745,2721.01,1,23.0,2,6,4,56,3,4,0
2995,49997.8,4,22.0,0,4,3,6,8,4,0
4866,4334.26,3,1.0,1,1,0,62,12,4,0
4573,3024.81,2,6.0,2,1,0,58,3,4,1
4764,1970.22,1,8.0,0,6,1,74,1,4,0
2705,3253.23,4,9.0,1,2,3,63,8,3,0
2722,3811.89,4,10.0,1,0,0,36,7,3,0
3222,2061.07,0,2.0,2,4,3,11,8,4,0
4805,49997.8,1,1.0,0,5,3,99,7,1,0
3792,3404.68,1,6.0,0,7,3,114,13,0,0
2697,4383.88,1,5.0,1,4,1,94,4,0,0
2444,3956.1,0,20.0,2,2,1,38,4,3,0
4205,116.84,4,15.0,0,4,4,106,7,0,1
4462,626.24,4,4.0,2,4,0,104,8,4,0
2759,4264.63,3,7.0,1,3,0,30,7,3,0
2524,4169.95,4,19.0,2,4,2,27,13,0,0
1664,1947.09,1,1.0,1,1,1,90,9,1,0
1032,2923.47,0,4.0,2,1,4,64,8,1,0
3102,4529.7,3,6.0,1,0,2,27,12,3,0
3566,4558.24,4,7.0,1,0,0,79,3,0,0
3803,3916.55,0,23.0,2,2,4,46,3,0,0
4896,1051.9,2,10.0,2,4,0,93,4,0,0
4709,3652.76,4,7.0,1,2,0,33,4,4,0
3059,509.99,0,18.0,1,0,1,19,1,0,0
2551,4470.22,1,3.0,0,0,3,63,3,0,0
1719,750.0,2,10.0,0,1,3,65,5,4,0
3602,3313.43,3,1.0,0,0,0,8,14,1,0
3420,3053.17,3,10.0,0,1,2,96,10,0,0
1483,3885.61,1,1.0,2,4,1,64,6,1,0
1972,2760.13,0,6.0,1,5,2,85,6,4,0
4718,302.54,2,12.0,0,3,3,45,10,4,0
4299,3530.7,4,16.0,2,5,0,2,9,1,0
3670,1918.86,1,5.0,1,3,3,1,5,1,0
1306,1604.82,1,4.0,2,7,0,82,5,4,1
1456,4958.41,1,18.0,2,6,2,110,1,3,0
